Data from FLMS187131_14-24-44-255.txt Node
Date: Mon Dec 23 14:24:44 MSK 2024
User: FemtoLab1
Spectrometer: FLMS18713
Trigger mode: 0
Integration Time (sec): 5,800000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
190,252	-16,68
190,715	-16,68
191,177	-16,68
191,64	-90,8
192,102	-174,81
192,565	-41,39
193,027	-46,33
193,49	-108,1
193,952	-88,33
194,415	-95,75
194,877	-68,57
195,339	-31,5
195,802	-61,15
196,264	-21,62
196,726	-46,33
197,188	72,27
197,65	15,44
198,112	109,34
198,574	114,28
199,036	166,17
199,498	131,57
199,96	183,46
200,421	136,52
200,883	208,17
201,345	282,3
201,807	294,65
202,268	307,01
202,73	227,94
203,191	334,19
203,653	287,24
204,114	272,41
204,576	299,59
205,037	368,78
205,498	282,3
205,96	373,72
206,421	331,71
206,882	413,25
207,343	373,72
207,804	386,07
208,265	307,01
208,726	391,02
209,187	405,84
209,648	326,77
210,109	378,66
210,57	398,43
211,031	356,42
211,492	467,61
211,952	398,43
212,413	358,89
212,874	403,37
213,334	418,2
213,795	368,78
214,255	413,25
214,716	373,72
215,176	405,84
215,636	447,85
216,097	363,84
216,557	371,25
217,017	356,42
217,477	418,2
217,938	373,72
218,398	361,37
218,858	386,07
219,318	467,61
219,778	339,13
220,238	410,78
220,698	405,84
221,157	339,13
221,617	398,43
222,077	408,31
222,537	307,01
222,996	334,19
223,456	368,78
223,915	378,66
224,375	447,85
224,834	403,37
225,294	356,42
225,753	363,84
226,213	378,66
226,672	344,07
227,131	326,77
227,59	373,72
228,05	356,42
228,509	472,55
228,968	346,54
229,427	393,49
229,886	361,37
230,345	393,49
230,804	405,84
231,263	358,89
231,721	351,48
232,18	366,31
232,639	395,96
233,098	373,72
233,556	437,96
234,015	356,42
234,473	383,6
234,932	314,42
235,39	386,07
235,849	363,84
236,307	353,95
236,765	420,67
237,224	321,83
237,682	403,37
238,14	400,9
238,598	391,02
239,056	361,37
239,514	381,13
239,972	376,19
240,43	351,48
240,888	430,55
241,346	331,71
241,804	336,66
242,262	408,31
242,72	395,96
243,177	395,96
243,635	395,96
244,093	418,2
244,55	388,54
245,008	393,49
245,465	418,2
245,923	378,66
246,38	408,31
246,837	344,07
247,295	405,84
247,752	368,78
248,209	408,31
248,666	408,31
249,123	395,96
249,58	378,66
250,037	363,84
250,494	368,78
250,951	358,89
251,408	393,49
251,865	462,67
252,322	410,78
252,779	393,49
253,235	428,08
253,692	425,61
254,149	386,07
254,605	405,84
255,062	292,18
255,518	289,71
255,975	447,85
256,431	373,72
256,887	304,54
257,344	366,31
257,8	368,78
258,256	413,25
258,712	346,54
259,168	386,07
259,625	358,89
260,081	423,14
260,537	326,77
260,992	358,89
261,448	388,54
261,904	403,37
262,36	440,43
262,816	349,01
263,272	423,14
263,727	433,02
264,183	400,9
264,638	415,72
265,094	383,6
265,549	425,61
266,005	415,72
266,46	465,14
266,916	383,6
267,371	425,61
267,826	344,07
268,281	388,54
268,737	378,66
269,192	356,42
269,647	353,95
270,102	450,32
270,557	398,43
271,012	378,66
271,467	482,44
271,921	440,43
272,376	400,9
272,831	388,54
273,286	388,54
273,74	395,96
274,195	420,67
274,649	450,32
275,104	368,78
275,558	403,37
276,013	398,43
276,467	361,37
276,922	381,13
277,376	388,54
277,83	420,67
278,284	442,9
278,739	435,49
279,193	371,25
279,647	413,25
280,101	470,08
280,555	425,61
281,009	353,95
281,462	386,07
281,916	450,32
282,37	410,78
282,824	373,72
283,278	381,13
283,731	423,14
284,185	371,25
284,638	430,55
285,092	386,07
285,545	395,96
285,999	489,85
286,452	420,67
286,905	415,72
287,359	437,96
287,812	408,31
288,265	415,72
288,718	386,07
289,171	398,43
289,624	398,43
290,077	393,49
290,53	403,37
290,983	437,96
291,436	363,84
291,889	383,6
292,342	395,96
292,794	391,02
293,247	428,08
293,7	455,26
294,152	465,14
294,605	418,2
295,057	450,32
295,51	383,6
295,962	428,08
