Data from FLMS187131_12-56-50-134.txt Node
Date: Mon Dec 23 12:56:50 MSK 2024
User: FemtoLab1
Spectrometer: FLMS18713
Trigger mode: 0
Integration Time (sec): 9,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
190,252	-73,97
190,715	-73,97
191,177	-73,97
191,64	-120,92
192,102	-81,38
192,565	-66,56
193,027	-103,62
193,49	-64,09
193,952	-167,87
194,415	-29,5
194,877	-51,73
195,339	-66,56
195,802	-36,91
196,264	5,1
196,726	-39,38
197,188	0,15
197,65	116,29
198,112	136,05
198,574	145,94
199,036	69,34
199,498	153,35
199,96	173,12
200,421	123,7
200,883	173,12
201,345	222,53
201,807	220,06
202,268	284,3
202,73	289,25
203,191	279,36
203,653	358,43
204,114	328,78
204,576	271,95
205,037	368,31
205,498	417,73
205,96	417,73
206,421	447,38
206,882	427,62
207,343	407,85
207,804	407,85
208,265	323,84
208,726	393,02
209,187	393,02
209,648	457,27
210,109	388,08
210,57	459,74
211,031	444,91
211,492	395,49
211,952	393,02
212,413	368,31
212,874	422,67
213,334	435,03
213,795	439,97
214,255	385,61
214,716	452,32
215,176	385,61
215,636	405,38
216,097	412,79
216,557	375,73
217,017	395,49
217,477	375,73
217,938	405,38
218,398	390,55
218,858	459,74
219,318	430,09
219,778	420,2
220,238	370,79
220,698	378,2
221,157	388,08
221,617	397,97
222,077	378,2
222,537	407,85
222,996	343,61
223,456	313,96
223,915	373,26
224,375	393,02
224,834	383,14
225,294	430,09
225,753	326,31
226,213	464,68
226,672	425,14
227,131	355,96
227,59	383,14
228,05	395,49
228,509	400,44
228,968	380,67
229,427	390,55
229,886	355,96
230,345	405,38
230,804	402,91
231,263	422,67
231,721	343,61
232,18	326,31
232,639	395,49
233,098	341,14
233,556	390,55
234,015	489,39
234,473	435,03
234,932	405,38
235,39	358,43
235,849	353,49
236,307	481,97
236,765	449,85
237,224	375,73
237,682	442,44
238,14	365,84
238,598	351,02
239,056	427,62
239,514	390,55
239,972	430,09
240,43	420,2
240,888	397,97
241,346	402,91
241,804	363,37
242,262	383,14
242,72	353,49
243,177	388,08
243,635	410,32
244,093	439,97
244,55	410,32
245,008	360,9
245,465	432,56
245,923	373,26
246,38	333,72
246,837	393,02
247,295	383,14
247,752	375,73
248,209	370,79
248,666	370,79
249,123	469,62
249,58	410,32
250,037	385,61
250,494	412,79
250,951	432,56
251,408	328,78
251,865	378,2
252,322	410,32
252,779	415,26
253,235	400,44
253,692	427,62
254,149	397,97
254,605	402,91
255,062	395,49
255,518	417,73
255,975	397,97
256,431	437,5
256,887	336,19
257,344	425,14
257,8	353,49
258,256	437,5
258,712	437,5
259,168	410,32
259,625	415,26
260,081	390,55
260,537	486,92
260,992	397,97
261,448	457,27
261,904	360,9
262,36	437,5
262,816	427,62
263,272	412,79
263,727	462,21
264,183	477,03
264,638	368,31
265,094	378,2
265,549	425,14
266,005	410,32
266,46	397,97
266,916	457,27
267,371	378,2
267,826	420,2
268,281	417,73
268,737	397,97
269,192	417,73
269,647	368,31
270,102	373,26
270,557	393,02
271,012	338,66
271,467	373,26
271,921	452,32
272,376	395,49
272,831	494,33
273,286	437,5
273,74	390,55
274,195	415,26
274,649	449,85
275,104	430,09
275,558	427,62
276,013	402,91
276,467	425,14
276,922	467,15
277,376	432,56
277,83	442,44
278,284	385,61
278,739	405,38
279,193	373,26
279,647	435,03
280,101	449,85
280,555	390,55
281,009	454,8
281,462	444,91
281,916	484,45
282,37	486,92
282,824	521,51
283,278	390,55
283,731	410,32
284,185	444,91
284,638	412,79
285,092	425,14
285,545	437,5
285,999	437,5
286,452	410,32
286,905	444,91
287,359	474,56
287,812	501,74
288,265	397,97
288,718	501,74
289,171	405,38
289,624	395,49
290,077	449,85
290,53	457,27
290,983	415,26
291,436	459,74
291,889	420,2
292,342	457,27
292,794	442,44
293,247	449,85
293,7	373,26
294,152	412,79
294,605	417,73
295,057	420,2
295,51	447,38
295,962	439,97
296,414	430,09
296,867	407,85
297,319	477,03
297,771	427,62
298,223	437,5
298,675	373,26
299,128	422,67
299,58	477,03
300,032	447,38
300,483	457,27
300,935	415,26
301,387	395,49
301,839	472,09
302,291	407,85
302,742	407,85
303,194	355,96
303,646	410,32
304,097	375,73
304,549	412,79
305	407,85
305,451	469,62
305,903	472,09
306,354	336,19
306,805	415,26
307,257	402,91
307,708	422,67
308,159	474,56
308,61	459,74
309,061	420,2
309,512	444,91
309,963	430,09
310,414	400,44
310,865	407,85
311,315	427,62
311,766	410,32
312,217	338,66
312,668	447,38
313,118	452,32
313,569	501,74
314,019	437,5
314,47	432,56
314,92	363,37
315,37	439,97
315,821	444,91
316,271	378,2
316,721	439,97
317,171	425,14
317,622	452,32
318,072	375,73
318,522	427,62
318,972	388,08
319,422	435,03
319,872	444,91
320,321	385,61
320,771	427,62
321,221	412,79
321,671	405,38
322,12	444,91
322,57	444,91
323,019	378,2
323,469	509,15
323,918	395,49
324,368	444,91
324,817	464,68
325,267	462,21
325,716	412,79
326,165	430,09
326,614	425,14
327,063	444,91
327,512	439,97
327,961	420,2
328,41	457,27
328,859	449,85
329,308	444,91
329,757	407,85
330,206	457,27
330,655	368,31
331,103	462,21
331,552	395,49
332,001	417,73
332,449	402,91
332,898	427,62
333,346	430,09
333,794	435,03
334,243	407,85
334,691	420,2
335,139	412,79
335,588	432,56
336,036	380,67
336,484	432,56
336,932	432,56
337,38	365,84
337,828	410,32
338,276	358,43
338,724	474,56
339,172	449,85
339,619	405,38
340,067	452,32
340,515	447,38
340,962	449,85
341,41	447,38
341,858	454,8
342,305	435,03
342,753	368,31
343,2	422,67
343,647	442,44
344,095	464,68
344,542	474,56
344,989	452,32
345,436	430,09
345,883	415,26
346,33	415,26
346,777	464,68
347,224	449,85
347,671	447,38
348,118	390,55
348,565	474,56
349,012	514,1
349,458	447,38
349,905	432,56
350,352	462,21
350,798	420,2
351,245	420,2
351,691	427,62
352,138	439,97
352,584	454,8
353,03	481,97
353,477	462,21
353,923	417,73
354,369	373,26
354,815	425,14
355,261	439,97
355,707	474,56
356,153	402,91
356,599	390,55
357,045	410,32
357,491	427,62
357,937	390,55
358,382	439,97
358,828	467,15
359,274	432,56
359,719	412,79
360,165	452,32
360,61	472,09
361,056	486,92
361,501	479,5
361,947	415,26
362,392	360,9
362,837	439,97
363,282	486,92
363,727	477,03
364,173	415,26
364,618	373,26
365,063	422,67
365,508	442,44
365,952	422,67
366,397	514,1
366,842	459,74
367,287	420,2
367,732	415,26
368,176	444,91
368,621	395,49
369,065	457,27
369,51	467,15
369,954	410,32
370,399	484,45
370,843	410,32
371,287	368,31
371,732	383,14
372,176	481,97
372,62	385,61
373,064	407,85
373,508	472,09
373,952	469,62
374,396	479,5
374,84	439,97
375,284	383,14
375,728	435,03
376,172	452,32
376,615	358,43
377,059	348,55
377,503	464,68
377,946	489,39
378,39	449,85
378,833	378,2
379,277	457,27
379,72	400,44
380,163	407,85
380,607	521,51
381,05	402,91
381,493	452,32
381,936	447,38
382,379	457,27
382,822	390,55
383,265	474,56
383,708	459,74
384,151	393,02
384,594	447,38
385,037	407,85
385,479	439,97
385,922	397,97
386,365	370,79
386,807	447,38
387,25	442,44
387,692	432,56
388,135	363,37
388,577	417,73
389,019	452,32
