Data from FLMS187131_13-21-34-198.txt Node
Date: Mon Dec 23 13:21:34 MSK 2024
User: FemtoLab1
Spectrometer: FLMS18713
Trigger mode: 0
Integration Time (sec): 4,500000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
190,252	-37,99
190,715	-37,99
191,177	-37,99
191,64	-52,81
192,102	-129,41
192,565	-72,58
193,027	-82,47
193,49	-112,12
193,952	-89,88
194,415	-84,94
194,877	8,96
195,339	-65,17
195,802	-50,34
196,264	28,72
196,726	46,02
197,188	13,9
197,65	41,08
198,112	97,91
198,574	48,49
199,036	127,56
199,498	144,86
199,96	95,44
200,421	147,33
200,883	236,28
201,345	270,87
201,807	330,17
202,268	251,1
202,73	270,87
203,191	285,69
203,653	263,46
204,114	352,41
204,576	327,7
205,037	243,69
205,498	320,29
205,96	389,47
206,421	335,11
206,882	347,47
207,343	419,12
207,804	387
208,265	352,41
208,726	409,24
209,187	387
209,648	441,36
210,109	401,83
210,57	443,83
211,031	421,59
211,492	436,42
211,952	419,12
212,413	369,7
212,874	414,18
213,334	359,82
213,795	396,88
214,255	337,58
214,716	357,35
215,176	394,41
215,636	377,12
216,097	362,29
216,557	441,36
217,017	421,59
217,477	335,11
217,938	298,05
218,398	290,64
218,858	354,88
219,318	374,65
219,778	424,06
220,238	327,7
220,698	347,47
221,157	335,11
221,617	379,59
222,077	379,59
222,537	317,82
222,996	347,47
223,456	325,23
223,915	342,52
224,375	396,88
224,834	391,94
225,294	367,23
225,753	364,76
226,213	310,4
226,672	372,18
227,131	409,24
227,59	362,29
228,05	349,94
228,509	406,77
228,968	433,95
229,427	367,23
229,886	340,05
230,345	377,12
230,804	357,35
231,263	335,11
231,721	312,87
232,18	391,94
232,639	337,58
233,098	322,76
233,556	330,17
234,015	369,7
234,473	354,88
234,932	312,87
235,39	399,36
235,849	317,82
236,307	367,23
236,765	359,82
237,224	359,82
237,682	367,23
238,14	327,7
238,598	352,41
239,056	352,41
239,514	362,29
239,972	342,52
240,43	337,58
240,888	325,23
241,346	379,59
241,804	399,36
242,262	290,64
242,72	367,23
243,177	384,53
243,635	426,53
244,093	332,64
244,55	411,71
245,008	436,42
245,465	325,23
245,923	347,47
246,38	349,94
246,837	404,3
247,295	382,06
247,752	325,23
248,209	362,29
248,666	327,7
