Data from FLMS187131_15-24-27-808.txt Node
Date: Mon Dec 23 15:24:27 MSK 2024
User: FemtoLab1
Spectrometer: FLMS18713
Trigger mode: 0
Integration Time (sec): 3,800000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
190,252	-5,41
190,715	-5,41
191,177	-5,41
191,64	-47,41
192,102	-138,83
192,565	-77,06
193,027	-119,07
193,49	-67,18
193,952	-86,94
194,415	-89,41
194,877	-82
195,339	-89,41
195,802	46,48
196,264	2,01
196,726	24,25
197,188	73,66
197,65	39,07
198,112	73,66
198,574	86,02
199,036	145,32
199,498	120,61
199,96	132,96
200,421	209,56
200,883	152,73
201,345	261,45
201,807	293,57
202,268	204,62
202,73	313,34
203,191	338,05
203,653	328,16
204,114	315,81
204,576	325,69
205,037	330,63
205,498	377,58
205,96	412,17
206,421	360,28
206,882	370,17
207,343	427
207,804	347,93
208,265	325,69
208,726	367,7
209,187	342,99
209,648	402,29
210,109	427
210,57	370,17
211,031	382,52
211,492	434,41
211,952	449,24
212,413	377,58
212,874	456,65
213,334	370,17
213,795	439,35
214,255	392,41
214,716	446,76
215,176	382,52
215,636	328,16
216,097	402,29
216,557	404,76
217,017	422,06
217,477	389,93
217,938	342,99
218,398	360,28
218,858	375,11
219,318	429,47
219,778	323,22
220,238	345,46
220,698	387,46
221,157	424,53
221,617	387,46
222,077	384,99
222,537	389,93
222,996	407,23
223,456	325,69
223,915	382,52
224,375	389,93
224,834	333,1
225,294	328,16
225,753	350,4
226,213	399,82
226,672	382,52
227,131	360,28
227,59	357,81
228,05	362,76
228,509	397,35
228,968	419,59
229,427	377,58
229,886	347,93
230,345	384,99
230,804	333,1
231,263	382,52
231,721	417,11
232,18	367,7
232,639	340,52
233,098	384,99
233,556	365,23
234,015	367,7
234,473	441,82
234,932	303,45
235,39	389,93
235,849	384,99
236,307	417,11
236,765	380,05
237,224	424,53
237,682	392,41
238,14	325,69
238,598	372,64
239,056	323,22
239,514	389,93
239,972	394,88
240,43	350,4
240,888	429,47
241,346	429,47
241,804	466,53
242,262	370,17
242,72	387,46
243,177	427
243,635	377,58
244,093	382,52
244,55	352,87
245,008	342,99
245,465	342,99
245,923	372,64
246,38	370,17
246,837	355,34
247,295	444,29
247,752	310,87
248,209	320,75
248,666	481,36
249,123	404,76
249,58	409,7
250,037	402,29
250,494	367,7
250,951	434,41
251,408	350,4
251,865	352,87
252,322	375,11
252,779	392,41
253,235	325,69
253,692	392,41
254,149	439,35
254,605	389,93
255,062	389,93
255,518	473,94
255,975	394,88
256,431	387,46
256,887	461,59
257,344	422,06
257,8	355,34
258,256	399,82
258,712	372,64
259,168	399,82
259,625	414,64
260,081	414,64
260,537	427
260,992	409,7
261,448	436,88
261,904	429,47
262,36	384,99
262,816	407,23
263,272	333,1
263,727	352,87
264,183	417,11
264,638	439,35
265,094	357,81
265,549	320,75
266,005	419,59
266,46	392,41
266,916	422,06
267,371	362,76
267,826	436,88
268,281	417,11
268,737	414,64
269,192	429,47
269,647	380,05
270,102	392,41
270,557	382,52
271,012	389,93
271,467	367,7
271,921	422,06
272,376	399,82
272,831	384,99
273,286	387,46
273,74	372,64
274,195	454,18
274,649	397,35
275,104	409,7
275,558	402,29
276,013	345,46
276,467	449,24
276,922	407,23
277,376	407,23
277,83	380,05
278,284	469
278,739	431,94
279,193	451,71
279,647	422,06
280,101	431,94
280,555	486,3
281,009	464,06
281,462	389,93
281,916	464,06
282,37	454,18
282,824	397,35
283,278	409,7
283,731	377,58
284,185	454,18
284,638	444,29
285,092	515,95
285,545	402,29
285,999	407,23
286,452	394,88
286,905	409,7
287,359	417,11
287,812	414,64
288,265	412,17
288,718	459,12
289,171	476,42
289,624	427
290,077	444,29
290,53	399,82
290,983	362,76
291,436	347,93
291,889	407,23
292,342	414,64
292,794	441,82
293,247	419,59
293,7	436,88
294,152	397,35
294,605	350,4
295,057	434,41
295,51	323,22
295,962	417,11
296,414	417,11
296,867	466,53
297,319	483,83
297,771	404,76
298,223	486,3
298,675	431,94
299,128	427
299,58	419,59
300,032	360,28
300,483	441,82
300,935	429,47
301,387	446,76
301,839	372,64
302,291	392,41
302,742	399,82
303,194	422,06
303,646	456,65
304,097	389,93
304,549	404,76
305	367,7
305,451	429,47
305,903	481,36
306,354	436,88
306,805	399,82
307,257	387,46
307,708	387,46
308,159	414,64
308,61	441,82
309,061	486,3
309,512	402,29
309,963	407,23
310,414	399,82
310,865	414,64
311,315	362,76
311,766	464,06
312,217	377,58
312,668	461,59
313,118	424,53
313,569	409,7
314,019	464,06
314,47	362,76
314,92	424,53
315,37	384,99
315,821	402,29
316,271	355,34
316,721	444,29
317,171	459,12
317,622	483,83
318,072	370,17
318,522	459,12
318,972	384,99
319,422	461,59
319,872	409,7
320,321	392,41
320,771	441,82
321,221	459,12
321,671	419,59
322,12	417,11
322,57	414,64
323,019	434,41
323,469	431,94
323,918	481,36
324,368	491,24
324,817	429,47
325,267	384,99
325,716	424,53
326,165	473,94
326,614	434,41
327,063	427
327,512	414,64
327,961	459,12
328,41	375,11
328,859	454,18
329,308	436,88
329,757	473,94
330,206	461,59
330,655	375,11
331,103	434,41
331,552	476,42
332,001	459,12
332,449	389,93
332,898	419,59
333,346	449,24
333,794	491,24
334,243	431,94
334,691	397,35
335,139	431,94
335,588	431,94
336,036	429,47
336,484	355,34
336,932	417,11
337,38	464,06
337,828	449,24
338,276	456,65
338,724	414,64
339,172	471,47
339,619	464,06
340,067	422,06
340,515	436,88
340,962	454,18
341,41	419,59
341,858	409,7
342,305	419,59
342,753	392,41
343,2	394,88
343,647	417,11
344,095	456,65
344,542	412,17
344,989	454,18
345,436	394,88
345,883	412,17
346,33	441,82
346,777	380,05
347,224	439,35
347,671	419,59
348,118	464,06
348,565	444,29
349,012	456,65
349,458	436,88
349,905	412,17
350,352	449,24
350,798	424,53
351,245	456,65
351,691	461,59
352,138	459,12
352,584	427
353,03	370,17
353,477	392,41
353,923	439,35
354,369	402,29
354,815	357,81
355,261	387,46
355,707	394,88
356,153	441,82
356,599	439,35
357,045	338,05
357,491	486,3
357,937	409,7
358,382	399,82
358,828	422,06
359,274	427
359,719	392,41
360,165	441,82
360,61	427
361,056	409,7
361,501	407,23
361,947	449,24
362,392	384,99
362,837	417,11
363,282	476,42
363,727	451,71
364,173	397,35
364,618	399,82
365,063	392,41
365,508	491,24
365,952	389,93
366,397	392,41
366,842	417,11
367,287	449,24
367,732	454,18
368,176	412,17
368,621	449,24
369,065	431,94
369,51	427
369,954	444,29
370,399	424,53
370,843	436,88
371,287	389,93
371,732	431,94
372,176	449,24
372,62	434,41
373,064	422,06
373,508	451,71
373,952	464,06
374,396	392,41
374,84	375,11
375,284	370,17
375,728	404,76
376,172	424,53
376,615	459,12
377,059	434,41
377,503	382,52
377,946	380,05
378,39	473,94
378,833	422,06
379,277	449,24
379,72	439,35
380,163	382,52
380,607	414,64
381,05	360,28
381,493	441,82
381,936	431,94
382,379	488,77
382,822	434,41
383,265	397,35
383,708	375,11
384,151	355,34
384,594	431,94
385,037	360,28
385,479	471,47
385,922	394,88
386,365	444,29
386,807	464,06
387,25	431,94
387,692	394,88
388,135	394,88
388,577	454,18
389,019	394,88
389,461	370,17
389,904	424,53
390,346	399,82
390,788	434,41
391,23	394,88
391,672	422,06
392,114	414,64
392,556	422,06
392,998	350,4
393,44	370,17
393,881	414,64
394,323	370,17
394,765	429,47
395,206	461,59
395,648	392,41
396,09	419,59
396,531	431,94
396,972	441,82
397,414	444,29
397,855	503,6
398,296	412,17
398,738	394,88
399,179	459,12
399,62	404,76
400,061	399,82
400,502	389,93
400,943	444,29
401,384	446,76
401,825	414,64
402,265	392,41
402,706	387,46
403,147	429,47
403,588	431,94
404,028	424,53
404,469	404,76
404,909	422,06
405,35	407,23
405,79	315,81
406,23	464,06
406,671	404,76
407,111	370,17
407,551	412,17
407,991	424,53
408,431	503,6
408,871	429,47
409,311	441,82
409,751	439,35
410,191	384,99
410,631	404,76
411,071	451,71
411,511	399,82
411,95	402,29
412,39	454,18
412,83	449,24
413,269	404,76
413,709	436,88
414,148	399,82
414,587	444,29
415,027	377,58
415,466	404,76
415,905	451,71
416,345	407,23
416,784	419,59
417,223	392,41
417,662	434,41
418,101	409,7
418,54	476,42
418,979	372,64
419,417	399,82
419,856	498,65
420,295	392,41
420,734	456,65
421,172	419,59
421,611	491,24
422,049	372,64
422,488	464,06
422,926	441,82
423,364	417,11
423,803	483,83
424,241	384,99
424,679	394,88
425,117	419,59
425,555	471,47
425,994	434,41
426,432	459,12
426,87	444,29
427,307	476,42
427,745	483,83
428,183	478,89
428,621	471,47
429,058	444,29
429,496	412,17
429,934	493,71
430,371	471,47
430,809	464,06
431,246	375,11
431,684	469
432,121	389,93
432,558	454,18
432,995	389,93
433,433	444,29
433,87	461,59
434,307	535,72
434,744	409,7
435,181	481,36
435,618	493,71
436,055	434,41
436,491	511,01
436,928	496,18
437,365	469
437,801	528,3
438,238	439,35
438,675	553,01
439,111	436,88
439,548	491,24
439,984	441,82
440,42	402,29
440,857	523,36
441,293	535,72
441,729	488,77
442,165	464,06
442,601	543,13
443,037	419,59
443,473	392,41
443,909	491,24
444,345	449,24
444,781	493,71
445,217	407,23
445,652	488,77
446,088	513,48
446,524	506,07
446,959	538,19
447,395	525,83
447,83	441,82
448,266	419,59
448,701	481,36
449,136	496,18
449,572	441,82
450,007	508,54
450,442	520,89
450,877	389,93
451,312	515,95
451,747	503,6
452,182	476,42
452,617	493,71
453,052	550,54
453,486	441,82
453,921	523,36
454,356	511,01
454,79	459,12
455,225	473,94
455,66	513,48
456,094	464,06
456,528	404,76
456,963	496,18
457,397	518,42
457,831	424,53
458,265	518,42
458,7	488,77
459,134	476,42
459,568	436,88
460,002	469
460,436	515,95
460,87	451,71
461,303	481,36
461,737	491,24
462,171	427
462,605	540,66
463,038	439,35
463,472	513,48
463,905	513,48
464,339	436,88
464,772	444,29
465,205	501,12
465,639	429,47
466,072	464,06
466,505	476,42
466,938	459,12
467,371	473,94
467,804	441,82
468,237	424,53
468,67	486,3
469,103	471,47
469,536	473,94
469,969	503,6
470,402	498,65
470,834	397,35
471,267	449,24
471,699	459,12
472,132	523,36
472,564	446,76
472,997	535,72
473,429	491,24
473,861	422,06
474,294	473,94
474,726	471,47
475,158	412,17
475,59	365,23
476,022	459,12
476,454	375,11
476,886	444,29
477,318	439,35
477,75	478,89
478,181	476,42
478,613	473,94
479,045	503,6
479,476	456,65
479,908	535,72
480,339	466,53
480,771	449,24
481,202	483,83
481,634	377,58
482,065	481,36
482,496	511,01
482,927	491,24
483,358	469
483,789	476,42
484,22	444,29
484,651	424,53
485,082	464,06
485,513	436,88
485,944	431,94
486,375	513,48
486,805	434,41
487,236	459,12
487,667	515,95
488,097	459,12
488,527	429,47
488,958	483,83
489,388	486,3
489,819	427
490,249	461,59
490,679	466,53
491,109	493,71
491,539	476,42
491,969	481,36
492,399	508,54
492,829	476,42
493,259	478,89
493,689	471,47
494,119	469
494,548	436,88
494,978	466,53
495,408	501,12
495,837	483,83
496,267	555,48
496,696	545,6
497,126	496,18
497,555	498,65
497,984	473,94
498,413	535,72
498,843	511,01
499,272	530,77
499,701	580,19
500,13	513,48
500,559	496,18
500,988	538,19
501,417	548,07
501,845	548,07
502,274	454,18
502,703	525,83
503,131	565,37
503,56	540,66
503,988	550,54
504,417	548,07
504,845	525,83
505,274	515,95
505,702	513,48
506,13	557,95
506,558	555,48
506,987	520,89
507,415	555,48
507,843	612,31
508,271	515,95
508,699	530,77
509,126	518,42
509,554	599,96
509,982	548,07
510,41	604,9
510,837	617,26
511,265	669,14
511,693	607,37
512,12	688,91
512,547	679,03
512,975	688,91
513,402	745,74
513,829	787,75
514,257	864,34
514,684	854,46
515,111	923,64
515,538	955,77
515,965	1047,19
516,392	1074,37
516,819	1094,13
517,246	1059,54
517,672	1042,25
518,099	1032,36
518,526	1081,78
518,952	1022,48
519,379	1128,73
519,805	1133,67
520,232	1356,05
520,658	1296,75
521,085	1440,06
521,511	1474,65
521,937	1215,21
522,363	1276,98
522,789	1267,1
523,215	1264,62
523,641	1346,16
524,067	1561,13
524,493	1879,87
524,919	2245,56
525,345	2593,95
525,771	3026,36
526,196	3350,04
526,622	3411,81
527,047	3421,7
527,473	3540,3
527,898	3505,71
528,324	3735,5
528,749	4207,44
529,174	5022,82
529,6	6312,62
530,025	8123,77
530,45	10673,71
530,875	13875,97
531,3	17060,92
531,725	20858,66
532,15	24480,96
532,575	28800,05
532,999	32694,15
533,424	35523,3
533,849	38725,55
534,273	41154,42
534,698	43491,87
535,122	44307,26
535,547	46098,64
535,971	47289,6
536,396	47766,48
536,82	48529,98
537,244	49174,88
537,668	50239,82
538,092	51210,88
538,517	51754,47
538,941	52369,72
539,364	52834,24
539,788	53155,46
540,212	54237,7
540,636	54549,03
541,06	54343,95
541,483	54388,42
541,907	54697,28
542,331	54492,2
542,754	54588,56
543,178	54114,16
543,601	53904,13
544,024	53575,5
544,448	52770
544,871	52641,51
545,294	51564,21
545,717	51591,39
546,14	51037,92
546,563	50239,82
546,986	49518,33
547,409	49048,86
547,832	48507,74
548,255	48324,9
548,677	48016,04
549,1	46844,84
549,522	45908,38
549,945	45310,43
550,368	44966,98
550,79	44798,96
551,212	44485,16
551,635	43961,33
552,057	43094,06
552,479	42439,27
552,901	41525,05
553,323	39795,44
553,745	39988,17
554,167	40405,74
554,589	39914,04
555,011	38715,67
555,433	37786,62
555,855	35945,82
556,277	36076,77
556,698	35142,78
557,12	35048,89
557,541	34085,25
557,963	32778,16
558,384	31545,19
558,806	31107,84
559,227	30448,12
559,648	30213,39
560,069	29795,81
560,49	29328,82
560,912	29311,52
561,333	29645,09
561,754	30420,94
562,174	31522,95
562,595	31120,2
563,016	31527,89
563,437	30151,62
563,858	29066,9
564,278	29059,49
564,699	30569,19
565,119	32708,97
565,54	35323,16
565,96	36444,93
566,38	35325,63
566,801	32867,11
567,221	28753,1
567,641	25484,13
568,061	24681,1
568,481	26400,83
568,901	29242,33
569,321	33289,63
569,741	35533,18
570,161	36259,62
570,581	34485,53
571,001	30643,32
571,42	26035,14
571,84	21597,45
572,259	16791,6
572,679	13265,66
573,098	10710,78
573,518	9045,41
573,937	7963,16
574,356	7278,73
574,775	6663,48
575,195	6231,08
575,614	6035,88
576,033	5400,87
576,452	5245,2
576,871	4849,86
577,29	4583,01
577,708	4239,56
578,127	4350,75
578,546	4743,62
578,964	5366,28
579,383	6077,89
579,801	6552,3
580,22	6925,4
580,638	7031,65
581,057	7145,31
581,475	7150,25
581,893	6977,29
582,311	6824,09
582,73	6604,18
583,148	6616,54
583,566	6357,1
583,984	6028,47
584,401	5566,42
584,819	5358,86
585,237	5017,88
585,655	4874,57
586,072	5030,24
586,49	5339,1
586,908	5610,89
587,325	5667,72
587,742	5680,08
588,16	5554,06
588,577	4973,41
588,994	4575,6
589,412	4177,79
589,829	3602,07
590,246	3004,12
590,663	2858,34
591,08	2692,79
591,497	2752,09
591,914	2803,98
592,33	2821,28
592,747	2774,33
593,164	2680,44
593,58	2635,96
593,997	2420,99
594,413	2290,04
594,83	2282,62
595,246	2463
595,663	2593,95
596,079	2791,62
596,495	3186,96
596,911	3394,52
597,327	3515,59
597,743	3723,14
598,159	3990
598,575	4167,9
598,991	4078,95
599,407	4022,12
599,823	4046,83
600,238	4032
600,654	4175,31
601,07	4303,8
601,485	4308,74
601,901	4410,05
602,316	4491,59
602,731	4350,75
603,147	4207,44
603,562	4036,95
603,977	3980,12
604,392	3826,92
604,807	3728,09
605,222	3523
605,637	3317,92
606,052	3152,37
606,467	3144,96
606,882	3036,24
607,296	3303,1
607,711	3379,69
608,125	3350,04
608,54	3485,94
608,954	3826,92
609,369	3653,96
609,783	3789,86
610,197	3794,8
610,612	3735,5
611,026	3871,4
611,44	3784,92
611,854	3975,17
612,268	3700,91
612,682	3844,22
613,096	3730,56
613,51	3700,91
613,923	3713,26
614,337	3737,97
614,751	3710,79
615,164	3698,44
615,578	3693,49
615,991	3631,72
616,405	3777,5
616,818	3718,2
617,231	3698,44
617,645	3631,72
618,058	3540,3
618,471	3416,76
618,884	3322,86
619,297	3224,03
619,71	3110,37
620,123	2986,82
620,536	2994,24
620,948	2868,22
621,361	2789,15
621,774	2836,1
622,186	2813,86
622,599	2796,57
623,011	2784,21
623,424	2734,79
623,836	2766,92
624,248	2860,81
624,661	2752,09
625,073	2845,98
625,485	2994,24
625,897	2870,69
626,309	2892,93
626,721	2863,28
627,133	3023,89
627,545	2850,93
627,956	2803,98
628,368	2697,73
628,78	2915,17
629,191	2766,92
629,603	2976,94
630,014	2850,93
630,426	2915,17
630,837	2925,05
631,248	2781,74
631,66	2660,67
632,071	2586,54
632,482	2480,29
632,893	2223,32
633,304	2047,89
633,715	1919,41
634,126	1659,96
634,536	1536,42
634,947	1363,46
635,358	1311,57
635,769	1123,78
636,179	1170,73
636,59	1049,66
637	958,24
637,41	908,82
637,821	874,23
638,231	926,11
638,641	1000,24
639,051	973,06
639,462	987,89
639,872	1079,31
640,282	1106,49
640,691	1227,56
641,101	1331,34
641,511	1398,05
641,921	1563,6
642,331	1655,02
642,74	1672,32
643,15	1669,85
643,559	1667,38
643,969	1711,85
644,378	1677,26
644,787	1583,37
645,197	1595,72
645,606	1575,95
646,015	1538,89
646,424	1536,42
646,833	1578,43
647,242	1667,38
647,651	1652,55
648,06	1719,27
648,469	1835,4
648,877	1877,4
649,286	1941,64
649,694	1968,82
650,103	2010,83
650,512	2040,48
650,92	2114,61
651,328	1978,71
651,737	1944,11
652,145	1978,71
652,553	1879,87
652,961	1788,45
653,369	1677,26
653,777	1516,65
654,185	1410,41
654,593	1276,98
655,001	1239,92
655,409	1215,21
655,816	1059,54
656,224	987,89
656,631	1005,18
657,039	926,11
657,446	859,4
657,854	901,41
658,261	824,81
658,668	805,04
659,076	795,16
659,483	780,33
659,89	723,5
660,297	758,1
660,704	743,27
661,111	822,34
661,518	721,03
661,924	758,1
662,331	844,58
662,738	767,98
663,144	886,58
663,551	923,64
663,957	968,12
664,364	1064,48
664,77	1116,37
665,177	1180,61
665,583	1192,97
665,989	1210,27
666,395	1284,39
666,801	1220,15
667,207	1217,68
667,613	1269,57
668,019	1183,09
668,425	1180,61
668,83	1192,97
669,236	1247,33
669,642	1039,77
670,047	1076,84
670,453	985,42
670,858	963,18
671,264	965,65
671,669	906,35
672,074	948,35
672,48	879,17
672,885	936
673,29	889,05
673,695	913,76
674,1	943,41
674,505	958,24
674,909	923,64
675,314	1032,36
675,719	1029,89
676,124	1074,37
676,528	1022,48
676,933	1020,01
677,337	1064,48
677,742	1059,54
678,146	1032,36
678,55	1064,48
678,955	1044,72
679,359	1062,01
679,763	1094,13
680,167	995,3
680,571	1017,54
680,975	982,94
681,379	995,3
681,782	997,77
682,186	997,77
682,59	963,18
682,993	1000,24
683,397	958,24
683,8	978
684,204	948,35
684,607	911,29
685,011	911,29
685,414	938,47
685,817	928,59
686,22	918,7
686,623	866,81
687,026	926,11
687,429	997,77
687,832	844,58
688,235	839,63
688,638	849,52
689,04	829,75
689,443	805,04
689,845	723,5
690,248	691,38
690,65	790,22
691,053	666,67
691,455	683,97
691,857	664,2
692,26	641,96
692,662	557,95
693,064	585,13
693,466	496,18
693,868	555,48
694,27	523,36
694,671	486,3
695,073	525,83
695,475	481,36
695,877	511,01
696,278	533,25
696,68	496,18
697,081	441,82
697,483	543,13
697,884	518,42
698,285	498,65
698,686	565,37
699,087	483,83
699,489	498,65
699,89	570,31
700,291	565,37
700,691	565,37
701,092	538,19
701,493	550,54
701,894	553,01
702,294	496,18
702,695	609,84
703,096	614,78
703,496	612,31
703,896	632,08
704,297	679,03
704,697	617,26
705,097	664,2
705,497	676,56
705,897	780,33
706,297	730,92
706,697	698,79
707,097	683,97
707,497	693,85
707,897	805,04
708,297	879,17
708,696	716,09
709,096	891,52
709,495	866,81
709,895	871,76
710,294	854,46
710,694	763,04
711,093	847,05
711,492	849,52
711,891	832,22
712,29	871,76
712,689	866,81
713,088	864,34
713,487	824,81
713,886	881,64
714,285	802,57
714,684	805,04
715,082	842,1
715,481	703,74
715,879	743,27
716,278	693,85
716,676	713,62
717,075	723,5
717,473	629,61
717,871	580,19
718,269	550,54
718,667	609,84
719,065	619,73
719,463	617,26
719,861	528,3
720,259	498,65
720,657	513,48
721,054	548,07
721,452	540,66
721,85	669,14
722,247	570,31
722,645	617,26
723,042	501,12
723,439	572,78
723,837	661,73
724,234	651,85
724,631	688,91
725,028	651,85
725,425	651,85
725,822	632,08
726,219	607,37
726,616	637,02
727,012	646,91
727,409	711,15
727,806	651,85
728,202	654,32
728,599	595,02
728,995	565,37
729,392	666,67
729,788	661,73
730,184	595,02
730,58	649,38
730,977	664,2
731,373	585,13
731,769	651,85
732,165	639,49
732,56	557,95
732,956	580,19
733,352	599,96
733,748	562,9
734,143	592,55
734,539	619,73
734,934	607,37
735,33	587,6
735,725	597,49
736,12	557,95
736,516	498,65
736,911	580,19
737,306	496,18
737,701	427
738,096	441,82
738,491	476,42
738,886	473,94
739,28	417,11
739,675	476,42
740,07	424,53
740,464	491,24
740,859	538,19
741,253	511,01
741,648	560,43
742,042	503,6
742,437	498,65
742,831	570,31
743,225	533,25
743,619	478,89
744,013	567,84
744,407	515,95
744,801	582,66
745,195	503,6
745,588	595,02
745,982	560,43
746,376	530,77
746,769	523,36
747,163	582,66
747,556	595,02
747,95	528,3
748,343	543,13
748,736	582,66
749,13	597,49
749,523	590,08
749,916	540,66
750,309	632,08
750,702	597,49
751,095	585,13
751,487	681,5
751,88	622,2
752,273	582,66
752,665	506,07
753,058	555,48
753,45	548,07
753,843	557,95
754,235	543,13
754,627	511,01
755,02	570,31
755,412	525,83
755,804	540,66
756,196	587,6
756,588	557,95
756,98	592,55
757,372	614,78
757,764	602,43
758,155	599,96
758,547	609,84
758,938	637,02
759,33	683,97
759,721	706,21
760,113	681,5
760,504	686,44
760,895	753,15
761,287	664,2
761,678	782,8
762,069	686,44
762,46	728,44
762,851	792,69
763,242	713,62
763,632	664,2
764,023	703,74
764,414	671,61
764,804	674,09
765,195	748,21
765,586	659,26
765,976	659,26
766,366	676,56
766,757	649,38
767,147	577,72
767,537	646,91
767,927	666,67
768,317	723,5
768,707	676,56
